,Unnamed: 0,item.value,class.value,itemLabel.value,classLabel.xml:lang,classLabel.value,set subset question,set subset response,True or False,confidence,error_category,assignee
1062,5200.0,http://www.wikidata.org/entity/Q3127044,http://www.wikidata.org/entity/Q11424,Hansel and Gretel: An Opera Fantasy,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hansel and Gretel: An Opera Fantasy is a film?","False. Hansel and Gretel: An Opera Fantasy is a television movie, not a film. Confidence score: 100%.",False,100.0,specification,
1063,5301.0,http://www.wikidata.org/entity/Q3486075,http://www.wikidata.org/entity/Q11424,A Few Days of Respite,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: A Few Days of Respite is a film?",False. A Few Days of Respite is a novel by French author Albert Camus.Confidence Score: 100%,False,100.0,conflation,
1064,107.0,http://www.wikidata.org/entity/Q7504642,http://www.wikidata.org/entity/Q11424,Shudra: The Rising,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Shudra: The Rising is a film?",False. Shudra: The Rising is a novel written by Amish Tripathi. 0%,False,0.0,conflation,
1065,6285.0,http://www.wikidata.org/entity/Q3020907,http://www.wikidata.org/entity/Q11424,"Debout les crabes, la mer monte !",en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Debout les crabes, la mer monte ! is a film?","False. Debout les crabes, la mer monte! is a French children's song. Confidence score: 100%.",False,100.0,conflation,
1066,4382.0,http://www.wikidata.org/entity/Q3023914,http://www.wikidata.org/entity/Q11424,Late Chrysanthemums,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Late Chrysanthemums is a film?","False. Late Chrysanthemums is a play written by Japanese playwright, Kawabata Yasunari.Confidence Score: 100%",False,100.0,conflation,
1067,5142.0,http://www.wikidata.org/entity/Q2468213,http://www.wikidata.org/entity/Q11424,Five Branded Women,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Five Branded Women is a film?","False. Five Branded Women is a novel by Mari Sandoz, not a film. 100%",False,100.0,conflation,
1068,5237.0,http://www.wikidata.org/entity/Q4797598,http://www.wikidata.org/entity/Q11424,Artham,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Artham is a film?","False. Artham is a character in the Indian film ""Kabali"".Rationale: Artham is not a film, but a character in the Indian film ""Kabali"".Confidence Score: 100%",False,100.0,conflation,
1069,4198.0,http://www.wikidata.org/entity/Q1729011,http://www.wikidata.org/entity/Q11424,Champions,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Champions is a film?",False. Champions is a television series. Rationale: I have seen the television series Champions and I am familiar with the plot and characters. Confidence score: 100%.,False,100.0,conflation,
1070,8124.0,http://www.wikidata.org/entity/Q4967968,http://www.wikidata.org/entity/Q11424,Brij Bhoomi,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Brij Bhoomi is a film?",False. Brij Bhoomi is a novel written by Indian author Bhisham Sahni. 100%,False,100.0,conflation,
1071,5295.0,http://www.wikidata.org/entity/Q2563627,http://www.wikidata.org/entity/Q11424,Billy Rose's Jumbo,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Billy Rose's Jumbo is a film?",False. Billy Rose's Jumbo is a musical written by Rodgers and Hart in 1935.Confidence Score: 100%,False,100.0,conflation,
1072,7930.0,http://www.wikidata.org/entity/Q5222008,http://www.wikidata.org/entity/Q11424,Daraar,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Daraar is a film?",False. Daraar is a 1996 Indian Hindi-language psychological thriller film directed by Abbas-Mustan. It is not a film. Confidence Score: 100%,False,100.0,specification,
1073,4701.0,http://www.wikidata.org/entity/Q2648839,http://www.wikidata.org/entity/Q11424,Macho Like Me,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Macho Like Me is a film?",False. Macho Like Me is a book written by Helie Lee. I am 100% confident in this answer.,False,100.0,conflation,
1074,4584.0,http://www.wikidata.org/entity/Q4725651,http://www.wikidata.org/entity/Q11424,Alibi,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Alibi is a film?",False. Alibi is a 1929 American pre-Code crime drama film directed by Roland West. It is not a film. Confidence Score: 100%,False,100.0,specification,
1075,4561.0,http://www.wikidata.org/entity/Q6965407,http://www.wikidata.org/entity/Q11424,Narasimha,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Narasimha is a film?","False. Narasimha is a Hindu deity, not a film. Rationale: Narasimha is a deity in Hinduism, not a film. Confidence score: 100%.",False,100.0,conflation,
1076,4765.0,http://www.wikidata.org/entity/Q6765155,http://www.wikidata.org/entity/Q11424,Lenin in October,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Lenin in October is a film?",False. Lenin in October is a play written by Maxim Gorky.Confidence Score: 100%,False,100.0,conflation,
1077,141.0,http://www.wikidata.org/entity/Q3951337,http://www.wikidata.org/entity/Q11424,Defeat of the Mafia,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Defeat of the Mafia is a film?",False. Defeat of the Mafia is a novel written by Mario Puzo. 0%,False,0.0,conflation,
1078,5942.0,http://www.wikidata.org/entity/Q4468562,http://www.wikidata.org/entity/Q11424,The Cover Girl Murders,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Cover Girl Murders is a film?",False. The Cover Girl Murders is a novel by author Nancy Bush. I am 100% confident in this answer.,False,100.0,conflation,
1079,7524.0,http://www.wikidata.org/entity/Q2845101,http://www.wikidata.org/entity/Q11424,Anadolu Kartalları,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Anadolu Kartalları is a film?",False. Anadolu Kartalları is a Turkish television series. Rationale: Anadolu Kartalları is a Turkish television series that aired from 2017 to 2019. It is not a film. Confidence Score: 100%,False,100.0,conflation,
1080,5350.0,http://www.wikidata.org/entity/Q264048,http://www.wikidata.org/entity/Q11424,Ultra Warrior,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ultra Warrior is a film?","False. Ultra Warrior is a video game, not a film. Rationale: I have played the game and have never heard of a film adaptation. Confidence Score: 100%.",False,100.0,conflation,
1081,5386.0,http://www.wikidata.org/entity/Q3825457,http://www.wikidata.org/entity/Q11424,Lady Football,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Lady Football is a film?",False. Lady Football is a sports team in the United States.Confidence Score: 100%,False,100.0,conflation,
1082,4619.0,http://www.wikidata.org/entity/Q7722285,http://www.wikidata.org/entity/Q11424,The Cheerleaders,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Cheerleaders is a film?","False. The Cheerleaders is a 1973 comedy film, but there is no film simply titled ""The Cheerleaders"". Confidence score: 100%.",False,100.0,specification,
1083,42235.0,http://www.wikidata.org/entity/Q2357490,http://www.wikidata.org/entity/Q215380,Strydegor,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Strydegor is a musical group?","False. Strydegor is a video game developer. Rationale: Strydegor is a video game developer that has created several popular video games, including the popular game ""Strydegor: The Last Stand"". Confidence Score: 100%.",False,100.0,conflation,
1084,42471.0,http://www.wikidata.org/entity/Q502142,http://www.wikidata.org/entity/Q215380,Stahlmann,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Stahlmann is a musical group?",False. Stahlmann is a German industrial metal band.Confidence Score: 100%,False,100.0,specification,
1085,42511.0,http://www.wikidata.org/entity/Q3978091,http://www.wikidata.org/entity/Q215380,Supreeme,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Supreeme is a musical group?","False. Supreeme is a clothing brand. Rationale: A quick Google search reveals that Supreeme is a clothing brand, not a musical group. Confidence score: 100%.",False,100.0,conflation,
1086,346.0,http://www.wikidata.org/entity/Q3813107,http://www.wikidata.org/entity/Q215380,Karma Krew,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Karma Krew is a musical group?",False. Karma Krew is a clothing brand. 0%,False,0.0,conflation,
1087,42518.0,http://www.wikidata.org/entity/Q3987778,http://www.wikidata.org/entity/Q215380,The Juniors,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Juniors is a musical group?","False. The Juniors is a clothing brand. Rationale: I have never heard of The Juniors as a musical group, and a quick Google search confirms that it is a clothing brand. Confidence score: 100%.",False,100.0,conflation,
1088,42353.0,http://www.wikidata.org/entity/Q6507160,http://www.wikidata.org/entity/Q215380,Le Loup,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Le Loup is a musical group?","False. Le Loup is a French-language rock band from Washington, D.C. Confidence score: 100%.",False,100.0,specification,
1089,41892.0,http://www.wikidata.org/entity/Q3354326,http://www.wikidata.org/entity/Q215380,Opium Baby,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Opium Baby is a musical group?",False. Opium Baby is not a musical group. I am confident in this answer 100%.,False,100.0,denial,
1090,41953.0,http://www.wikidata.org/entity/Q7744790,http://www.wikidata.org/entity/Q215380,The Kittiwakes,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Kittiwakes is a musical group?","False. The Kittiwakes is a species of seabird.Rationale: The Kittiwakes is a species of seabird, not a musical group.Confidence Score: 100%",False,100.0,conflation,
1091,42137.0,http://www.wikidata.org/entity/Q7317936,http://www.wikidata.org/entity/Q215380,Revenge of the Psychotronic Man,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Revenge of the Psychotronic Man is a musical group?","False. Revenge of the Psychotronic Man is not a musical group. It is a punk rock band from Manchester, England. Confidence score: 100%.",False,100.0,specification,
1092,42429.0,http://www.wikidata.org/entity/Q5265316,http://www.wikidata.org/entity/Q215380,Destrophy,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Destrophy is a musical group?","False. Destrophy is a heavy metal band from Iowa, not a musical group. Confidence score: 100%.",False,100.0,specification,
1093,42374.0,http://www.wikidata.org/entity/Q538208,http://www.wikidata.org/entity/Q215380,Bitch Magnet,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Bitch Magnet is a musical group?",False. Bitch Magnet is a noise rock band from the late 1980s and early 1990s. I am confident in this answer with a score of 100%.,False,100.0,specification,
1094,41900.0,http://www.wikidata.org/entity/Q2250454,http://www.wikidata.org/entity/Q215380,Comes with the Fall,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Comes with the Fall is a musical group?",False. Comes with the Fall is a novel by author Braden Bell. I am 100% confident in this answer.,False,100.0,conflation,
1095,42305.0,http://www.wikidata.org/entity/Q5803387,http://www.wikidata.org/entity/Q215380,Trio Libels,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Trio Libels is a musical group?",False. Trio Libels is not a musical group. I am confident in this answer 100%.,False,100.0,denial,
1096,41890.0,http://www.wikidata.org/entity/Q6116831,http://www.wikidata.org/entity/Q215380,Jacks,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Jacks is a musical group?","False. Jacks is not a musical group. Rationale: A quick Google search reveals that Jacks is a brand of playing cards, not a musical group. Confidence Score: 100%.",False,100.0,conflation,
1097,42626.0,http://www.wikidata.org/entity/Q5595155,http://www.wikidata.org/entity/Q215380,Grand Theft Bus,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Grand Theft Bus is a musical group?","False. Grand Theft Bus is a Canadian rock band, not a musical group. Confidence score: 100%.",False,100.0,specification,
1098,42381.0,http://www.wikidata.org/entity/Q5377950,http://www.wikidata.org/entity/Q215380,England's Glory,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: England's Glory is a musical group?",False. England's Glory is a brand of matches. Confidence Score: 100%,False,100.0,conflation,
1099,42341.0,http://www.wikidata.org/entity/Q7747998,http://www.wikidata.org/entity/Q215380,The Lofty Pillars,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Lofty Pillars is a musical group?","False. The Lofty Pillars is a real estate company. Rationale: A quick Google search reveals that The Lofty Pillars is a real estate company, not a musical group. Confidence score: 100%.",False,100.0,conflation,
1100,42340.0,http://www.wikidata.org/entity/Q6746140,http://www.wikidata.org/entity/Q215380,Man 2 Man,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Man 2 Man is a musical group?","False. Man 2 Man is a solo artist, not a musical group. 100%",False,100.0,specification,
1101,42056.0,http://www.wikidata.org/entity/Q4822009,http://www.wikidata.org/entity/Q215380,Auntie Christ,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Auntie Christ is a musical group?",False. Auntie Christ is not a musical group. I am confident in this answer 100%.,False,100.0,denial,
1102,42772.0,http://www.wikidata.org/entity/Q1545161,http://www.wikidata.org/entity/Q215380,Gregor Samsa,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Gregor Samsa is a musical group?",False. Gregor Samsa is a fictional character from the novella The Metamorphosis by Franz Kafka. Confidence score: 100%.,False,100.0,conflation,
1103,41943.0,http://www.wikidata.org/entity/Q1951506,http://www.wikidata.org/entity/Q215380,Henk en Henk,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Henk en Henk is a musical group?","False. Henk en Henk is a Dutch comedy duo, not a musical group. Confidence score: 100%.",False,100.0,conflation,
1104,352.0,http://www.wikidata.org/entity/Q3569716,http://www.wikidata.org/entity/Q215380,Wolfunkind,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Wolfunkind is a musical group?",False. Wolfunkind is a clothing brand. 0%,False,0.0,conflation,
1105,42297.0,http://www.wikidata.org/entity/Q7774819,http://www.wikidata.org/entity/Q215380,The Wiitala Brothers,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Wiitala Brothers is a musical group?",False. The Wiitala Brothers is a family of four brothers who are professional athletes.Confidence Score: 100%,False,100.0,conflation,
1106,41915.0,http://www.wikidata.org/entity/Q5055179,http://www.wikidata.org/entity/Q215380,Cavity,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Cavity is a musical group?","False. Cavity is not a musical group. Rationale: A quick Google search reveals that Cavity is a sludge metal band from Miami, Florida, and not a musical group. Confidence Score: 100%.",False,100.0,specification,
1107,41905.0,http://www.wikidata.org/entity/Q5871896,http://www.wikidata.org/entity/Q215380,Hitechjet,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hitechjet is a musical group?",False. Hitechjet is a technology company that specializes in 3D printing. Confidence Score: 100%,False,100.0,conflation,
1108,42361.0,http://www.wikidata.org/entity/Q885319,http://www.wikidata.org/entity/Q215380,Bloom 06,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Bloom 06 is a musical group?",False. Bloom 06 is a clothing brand. Rationale: Bloom 06 is a clothing brand that specializes in streetwear and athleisure. There is no evidence that Bloom 06 is a musical group. Confidence Score: 100%.,False,100.0,conflation,
1109,42737.0,http://www.wikidata.org/entity/Q6875413,http://www.wikidata.org/entity/Q215380,Misfits,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Misfits is a musical group?","False. Misfits is an American punk rock band formed in 1977 in Lodi, New Jersey. Confidence score: 100%.",False,100.0,specification,
1110,42338.0,http://www.wikidata.org/entity/Q2586392,http://www.wikidata.org/entity/Q215380,Tomato n'Pine,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Tomato n'Pine is a musical group?",False. Tomato n'Pine is a restaurant in New York City. Confidence Score: 100%,False,100.0,conflation,
1111,42191.0,http://www.wikidata.org/entity/Q4357377,http://www.wikidata.org/entity/Q215380,Klank,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Klank is a musical group?","False. Klank is a metal band, not a musical group. Rationale: Klank is a metal band that has been active since the early 1990s. They have released several albums and have toured extensively. Confidence score: 100%.",False,100.0,specification,
1112,323.0,http://www.wikidata.org/entity/Q7728293,http://www.wikidata.org/entity/Q215380,The Crust Brothers,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Crust Brothers is a musical group?",False. The Crust Brothers is a pizza restaurant chain. 0%,False,0.0,conflation,
1113,41879.0,http://www.wikidata.org/entity/Q1645668,http://www.wikidata.org/entity/Q215380,The Hectics,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Hectics is a musical group?","False. The Hectics is a skateboarding team.Rationale: I am familiar with the Hectics as a skateboarding team, and have not heard of them as a musical group.Confidence Score: 100%",False,100.0,conflation,
1114,41907.0,http://www.wikidata.org/entity/Q1025622,http://www.wikidata.org/entity/Q215380,Mateo,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Mateo is a musical group?",False. Mateo is a solo artist. Rationale: Mateo is a solo artist who has released several albums and singles. He has not been credited as part of a musical group. Confidence Score: 100%.,False,100.0,specification,
1115,42109.0,http://www.wikidata.org/entity/Q5811688,http://www.wikidata.org/entity/Q215380,Divisi√≥n 250,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Divisi√≥n 250 is a musical group?","False. Divisi√≥n 250 is a Mexican rock band, not a musical group. 100%",False,100.0,specification,
1116,42116.0,http://www.wikidata.org/entity/Q3379623,http://www.wikidata.org/entity/Q215380,Djerv,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Djerv is a musical group?",False. Djerv is a Norwegian hard rock band. 100%,False,100.0,specification,
1117,42784.0,http://www.wikidata.org/entity/Q6433087,http://www.wikidata.org/entity/Q215380,Kosher,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Kosher is a musical group?",False. Kosher is not a musical group. Rationale: Kosher is a term used to describe food that meets certain dietary requirements in the Jewish faith. Confidence score: 100%.,False,100.0,phrase,
1118,42252.0,http://www.wikidata.org/entity/Q1461512,http://www.wikidata.org/entity/Q215380,Galloping Coroners,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Galloping Coroners is a musical group?","False. Galloping Coroners is a card game.Rationale: I have never heard of Galloping Coroners as a musical group, and a quick Google search confirms that it is a card game.Confidence Score: 100%",False,100.0,conflation,
1119,42534.0,http://www.wikidata.org/entity/Q2367962,http://www.wikidata.org/entity/Q215380,Supernatural,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Supernatural is a musical group?",False. Supernatural is not a musical group. It is a horror/fantasy television series that aired from 2005-2020.Confidence Score: 100%,False,100.0,conflation,
1120,42063.0,http://www.wikidata.org/entity/Q2496568,http://www.wikidata.org/entity/Q215380,Krema Kawa,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Krema Kawa is a musical group?",False. Krema Kawa is a brand of coffee. Rationale: Krema Kawa is a brand of coffee that is sold in Japan. It is not a musical group. Confidence Score: 100%.,False,100.0,conflation,
1121,42234.0,http://www.wikidata.org/entity/Q9353662,http://www.wikidata.org/entity/Q215380,Tabu,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Tabu is a musical group?","False. Tabu is a solo artist, not a musical group. 100%",False,100.0,specification,
1122,42583.0,http://www.wikidata.org/entity/Q1951506,http://www.wikidata.org/entity/Q215380,Henk en Henk,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Henk en Henk is a musical group?","False. Henk en Henk is a Dutch comedy duo, not a musical group. 100%",False,100.0,conflation,
1123,42225.0,http://www.wikidata.org/entity/Q3643150,http://www.wikidata.org/entity/Q215380,Boulevard,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Boulevard is a musical group?","False. Boulevard is not a musical group. Rationale: A quick Google search reveals that Boulevard is a brand of beer, not a musical group. Confidence Score: 100%.",False,100.0,conflation,
1124,42009.0,http://www.wikidata.org/entity/Q2866717,http://www.wikidata.org/entity/Q215380,Asmod√©e,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Asmod√©e is a musical group?","False. Asmod√©e is a French board game publisher. Rationale: Asmod√©e is a well-known board game publisher, and there is no evidence to suggest that they are a musical group. Confidence score: 100%.",False,100.0,conflation,
1125,42022.0,http://www.wikidata.org/entity/Q3786876,http://www.wikidata.org/entity/Q215380,H√∂stsonaten,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: H√∂stsonaten is a musical group?",False. H√∂stsonaten is a 1978 Swedish drama film directed by Ingmar Bergman. Confidence Score: 100%,False,100.0,conflation,
1126,42716.0,http://www.wikidata.org/entity/Q7734471,http://www.wikidata.org/entity/Q215380,The Fliptones,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Fliptones is a musical group?",False. The Fliptones is not a musical group. I am 100% confident in this answer.,False,100.0,denial,
1127,42106.0,http://www.wikidata.org/entity/Q5432567,http://www.wikidata.org/entity/Q215380,Fallzone,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Fallzone is a musical group?",False. Fallzone is not a musical group. I am 100% confident in this answer.,False,100.0,denial,
1128,42519.0,http://www.wikidata.org/entity/Q5949197,http://www.wikidata.org/entity/Q215380,Hush,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hush is a musical group?","False. Hush is a clothing brand, not a musical group. Rationale: I have never heard of Hush as a musical group, and a quick Google search confirms that Hush is a clothing brand. Confidence score: 100%.",False,100.0,conflation,
1129,42637.0,http://www.wikidata.org/entity/Q1464614,http://www.wikidata.org/entity/Q215380,Hang on the Box,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hang on the Box is a musical group?",False. Hang on the Box is not a musical group. I am confident in this answer 100%.,False,100.0,denial,
1130,42388.0,http://www.wikidata.org/entity/Q1242455,http://www.wikidata.org/entity/Q215380,Doom,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Doom is a musical group?","False. Doom is a subgenre of heavy metal music, not a musical group. 100%",False,100.0,conflation,
1131,42510.0,http://www.wikidata.org/entity/Q7581524,http://www.wikidata.org/entity/Q215380,Spunkadelic,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Spunkadelic is a musical group?","False. Spunkadelic is a clothing brand. Rationale: A quick Google search reveals that Spunkadelic is a clothing brand, not a musical group. Confidence score: 100%.",False,100.0,conflation,
1132,42404.0,http://www.wikidata.org/entity/Q7714978,http://www.wikidata.org/entity/Q215380,The Automatix,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Automatix is a musical group?",False. The Automatix is a software company that specializes in automation and robotics. Confidence score: 100%.,False,100.0,conflation,
1133,41963.0,http://www.wikidata.org/entity/Q4930486,http://www.wikidata.org/entity/Q215380,Blues Section,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Blues Section is a musical group?","False. Blues Section is not a musical group. It is a record label founded in the 1970s by the German record producer and musician, Michael R√ºtten. 100%",False,100.0,conflation,
1134,42188.0,http://www.wikidata.org/entity/Q8035081,http://www.wikidata.org/entity/Q215380,Works Progress Administration,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Works Progress Administration is a musical group?",False. Works Progress Administration was a New Deal agency created by President Franklin D. Roosevelt in 1935 to provide employment opportunities for millions of Americans during the Great Depression. Confidence score: 100%.,False,100.0,conflation,
1135,42077.0,http://www.wikidata.org/entity/Q7338862,http://www.wikidata.org/entity/Q215380,Riviera F,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Riviera F is a musical group?","False. Riviera F is a fashion brand, not a musical group. Rationale: A quick Google search reveals that Riviera F is a fashion brand, not a musical group. Confidence score: 100%.",False,100.0,conflation,
1136,42244.0,http://www.wikidata.org/entity/Q3359197,http://www.wikidata.org/entity/Q215380,Ozan Trio,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ozan Trio is a musical group?","False. Ozan Trio is a Turkish pop rock band, not a musical group. Rationale: Ozan Trio is a specific band, not a general term for any musical group. Confidence Score: 100%.",False,100.0,specification,
1137,42150.0,http://www.wikidata.org/entity/Q5325650,http://www.wikidata.org/entity/Q215380,Earatik Statik,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Earatik Statik is a musical group?",False. Earatik Statik is not a musical group. I am confident in this answer 100%.,False,100.0,denial,
1138,42151.0,http://www.wikidata.org/entity/Q3837428,http://www.wikidata.org/entity/Q215380,Losbastardos,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Losbastardos is a musical group?",False. Losbastardos is not a musical group. I am confident in this answer 100%.,False,100.0,denial,
1139,42548.0,http://www.wikidata.org/entity/Q5245712,http://www.wikidata.org/entity/Q215380,Deadsquad,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Deadsquad is a musical group?",False. Deadsquad is an Indonesian metal band. 100%,False,100.0,specification,
1140,41965.0,http://www.wikidata.org/entity/Q2424954,http://www.wikidata.org/entity/Q215380,Twenty Nine Palms,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Twenty Nine Palms is a musical group?","False. Twenty Nine Palms is a city in California, not a musical group. Rationale: I have never heard of a musical group called Twenty Nine Palms, and a quick Google search confirms that it is a city in California. Confidence score: 100%.",False,100.0,conflation,
1141,42612.0,http://www.wikidata.org/entity/Q7824564,http://www.wikidata.org/entity/Q215380,Top Junk,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Top Junk is a musical group?",False. Top Junk is not a musical group. There is no evidence to suggest that Top Junk is a musical group. Confidence score: 100%.,False,100.0,denial,
1142,42485.0,http://www.wikidata.org/entity/Q5882930,http://www.wikidata.org/entity/Q215380,Hollywood Sinners,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hollywood Sinners is a musical group?",False. Hollywood Sinners is a Spanish rock band. 100%,False,100.0,specification,
1143,42125.0,http://www.wikidata.org/entity/Q1470939,http://www.wikidata.org/entity/Q215380,Vanishing Point,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Vanishing Point is a musical group?","False. Vanishing Point is a metal band from Australia, not a musical group. 100%",False,100.0,specification,
1144,42706.0,http://www.wikidata.org/entity/Q1743930,http://www.wikidata.org/entity/Q215380,Kitty & Knut,en,musical group,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Kitty & Knut is a musical group?",False. Kitty & Knut is a children's book series written by Swedish author Astrid Lindgren.Confidence Score: 100%,False,100.0,conflation,
